rule_id,year,source_id,actual,limit,unit,operator,passed,severity,excess,plan_id,scenario_id,input_fingerprint
NO_ACTIVE_CONTRACT,2039,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
RESERVATION_BEFORE_COMMISSIONING,2039,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2039,A,190.0,190.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2039,A,190.00000000000048,190.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2039,A,190.0000000000003,190.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2039,B,110.0,110.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2039,B,0.0,110.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2039,B,0.0,110.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2039,C,130.0,130.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2039,C,0.0,130.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2039,C,0.0,130.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2039,D,120.0,120.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2039,D,119.99999999999983,120.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2039,D,119.99999999999977,120.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2039,E,80.0,80.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2039,E,0.0,80.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2039,E,0.0,80.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
BASE_TOTAL_SERVICE,2040,,1.0000000000000075,0.97,share,>=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
BASE_CRITICAL_SERVICE,2040,,1.0000000000000047,0.99,share,>=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
RESERVE_45D,2040,,83.71999999999983,48.082191780821915,t,>=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
NONNEGATIVE_INVENTORY,2040,,1.4654943925052066e-14,0.0,t,>=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
STORAGE_CAPACITY,2040,,0.0,0.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
MATERIAL_BALANCE,2040,,1.943556426908799e-12,1e-06,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CRITICAL_NESTED,2040,,250.00000000000117,390.00000000000296,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPEX_2040,2040,,1790.0,2800.0,mln_units,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
LEAD_TIME,2040,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
SOURCE_UNAVAILABLE,2040,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ISRU_FINANCING_DEADLINE,2040,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ZBO_EARLIEST_YEAR,2040,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
EMERGENCY_BASE_STREAK,2040,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
NO_ACTIVE_CONTRACT,2040,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
RESERVATION_BEFORE_COMMISSIONING,2040,,0.0,0.0,violations,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2040,A,190.0,190.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2040,A,190.00000000000003,190.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2040,A,189.9999999999999,190.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2040,B,110.0,110.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2040,B,0.0,110.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2040,B,0.0,110.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2040,C,130.0,130.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2040,C,0.0,130.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2040,C,0.0,130.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2040,D,120.0,120.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2040,D,120.00000000000001,120.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2040,D,120.00000000000028,120.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
CAPACITY_EXCEEDED,2040,E,80.0,80.0,t/year,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ORDER_EXCEEDS_CONTRACT,2040,E,0.0,80.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
ARRIVAL_CAPACITY_EXCEEDED,2040,E,0.0,80.0,t,<=,True,hard,0.0,diversified,BASE,3bb53686d954c2989e85ce538f6a33c176ff5771ade8463123c631ba8d1f54ab
